1887
12.0000 0.0000 1.1616 1 4.2612 0.5 7.3859 0.5 12.3503 0.5 14.1646 0.5 31.8582 0.5 14.1646 0.5 22.9741 0.5 27.3007 0.5 24.7070 0.5 31.8582 0.5 38.8300 0.5 48.5736 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.9567 0.5 
12.1600 0.0000 1.1865 1 4.2694 0.5 7.3976 0.5 12.3716 0.5 14.1881 0.5 31.8994 0.5 14.1881 0.5 23.0075 0.5 27.3380 0.5 24.7410 0.5 31.8994 0.5 38.8786 0.5 48.5832 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 14.9816 0.5 
12.3200 0.0000 1.2115 1 4.2776 0.5 7.4092 0.5 12.3929 0.5 14.2118 0.5 31.9405 0.5 14.2118 0.5 23.0410 0.5 27.3754 0.5 24.7751 0.5 31.9405 0.5 38.9272 0.5 48.5927 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 15.0066 0.5 
12.4800 0.0000 1.2365 1 4.2859 0.5 7.4207 0.5 12.4143 0.5 14.2354 0.5 31.9816 0.5 14.2354 0.5 23.0744 0.5 27.4128 0.5 24.8092 0.5 31.9816 0.5 38.9757 0.5 48.6021 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 15.0316 0.5 
12.6400 0.0000 1.2615 1 4.2941 0.5 7.4321 0.5 12.4356 0.5 14.2590 0.5 32.0226 0.5 14.2590 0.5 23.1079 0.5 27.4502 0.5 24.8433 0.5 32.0226 0.5 39.0242 0.5 48.6113 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 15.0566 0.5 
12.8000 0.0000 1.2865 1 4.3023 0.5 7.4447 0.5 12.4570 0.5 14.2826 0.5 32.0635 0.5 14.2826 0.5 23.1413 0.5 27.4876 0.5 24.8774 0.5 32.0635 0.5 39.0729 0.5 48.6205 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 15.0816 0.5 
12.9600 0.0000 1.3115 1 4.3106 0.5 7.4635 0.5 12.4783 0.5 14.3062 0.5 32.1043 0.5 14.3062 0.5 23.1748 0.5 27.5250 0.5 24.9114 0.5 32.1043 0.5 39.1216 0.5 48.6295 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 15.1066 0.5 
13.1200 0.0000 1.3364 1 4.3188 0.5 7.4818 0.5 12.4997 0.5 14.3298 0.5 32.1460 0.5 14.3298 0.5 23.2082 0.5 27.5624 0.5 24.9454 0.5 32.1460 0.5 39.1705 0.5 48.6384 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 15.1316 0.5 
13.2800 0.0000 1.3614 1 4.3271 0.5 7.4998 0.5 12.5210 0.5 14.3533 0.5 32.1877 0.5 14.3533 0.5 23.2415 0.5 27.5997 0.5 24.9793 0.5 32.1877 0.5 39.2194 0.5 48.6473 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 15.1565 0.5 
13.4400 0.0000 1.3862 1 4.3353 0.5 7.5173 0.5 12.5423 0.5 14.3768 0.5 32.2293 0.5 14.3768 0.5 23.2748 0.5 27.6370 0.5 25.0131 0.5 32.2293 0.5 39.2684 0.5 48.6559 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 15.1814 0.5 
13.6000 0.0000 1.4111 1 4.3435 0.5 7.5345 0.5 12.5635 0.5 14.4003 0.5 32.2707 0.5 14.4003 0.5 23.3081 0.5 27.6742 0.5 25.0468 0.5 32.2707 0.5 39.3174 0.5 48.6645 0.5 50.0000 0.5 50.0000 0.5 50.0000 0.5 15.2062 0.5 
